"zoophagan";"zoophage";"C2";"1";"CONCRETE"
"zoophagy";"zoophagie";"C2";"1";"ABSTRACT"
"zoopharmacognosy";"zoopharmacognosie";"C2";"1";"ABSTRACT"
"zoophile";"zoophile";"B2";"3";"CONCRETE"
"zoophily";"zoophilie";"C2";"1";"ABSTRACT"
"zoophilyist";"zoophiliste";"C2";"1";"CONCRETE"
"zoophobous";"zoophobe";"C2";"1";"ABSTRACT"
"zoophorus";"zoophore";"C2";"1";"CONCRETE"
"zoophyte";"zoophyte";"C2";"1";"CONCRETE"
"zoophyteologist";"zoophytologue";"C2";"1";"CONCRETE"
"zoophytologist";"zoophytologue";"C2";"1";"CONCRETE"
"zooplasty";"zooplastie";"C2";"1";"ABSTRACT"
"zoopraxis";"zoopraxie";"C2";"1";"ABSTRACT"
"zoopsychology";"zoopsychologie";"C2";"1";"ABSTRACT"
"zooscopy";"zooscopie";"C2";"1";"ABSTRACT"
"zoosis";"zoose";"C2";"1";"ABSTRACT"
"zoosperm";"zoosperme";"C2";"1";"CONCRETE"
"zoosporangium";"zoosporange";"C2";"1";"CONCRETE"
"zoospore";"zoospore";"C2";"1";"CONCRETE"
"zootaxy";"zootaxie";"C2";"1";"ABSTRACT"
"zootechnics";"zootechnie";"C2";"1";"ABSTRACT"
"zootechny";"zootechnie";"C2";"1";"ABSTRACT"
"zootomist";"zootomiste";"C2";"1";"CONCRETE"
"zootomy";"zootomie";"C2";"1";"ABSTRACT"
"zootoxin";"zootoxine";"C2";"1";"CONCRETE"
"zootoxinologist";"zootoxinologue";"C2";"1";"CONCRETE"
"zootype";"zootype";"C2";"1";"CONCRETE"
"zoril";"zorille";"C2";"1";"CONCRETE"
"zoster";"zoster";"C2";"1";"CONCRETE"
"zouave";"zouave";"C2";"1";"CONCRETE"
"zouk";"zouk";"B2";"3";"ABSTRACT"
"zoukist";"zoukiste";"C2";"1";"CONCRETE"
"zounds";"zut";"C2";"1";"ABSTRACT"
"zucchetto";"zucchetto";"C2";"1";"CONCRETE"
"zucchini";"courgette";"A1";"8";"CONCRETE"
"zucchiniist";"courgettiste";"C2";"1";"CONCRETE"
"zuffolo";"zuffolo";"C2";"1";"CONCRETE"
"zugzwang";"zugzwang";"C2";"1";"ABSTRACT"
"zumbooruk";"zumbooruk";"C2";"1";"CONCRETE"
"zuppa";"zuppa";"C2";"1";"CONCRETE"
"zwitterion";"zwitterion";"C2";"1";"CONCRETE"
"zydeco";"zydeco";"C2";"1";"ABSTRACT"
"zygoma";"zygoma";"C2";"1";"CONCRETE"
"zygosis";"zygose";"C2";"1";"ABSTRACT"
"zygote";"zygote";"B2";"3";"CONCRETE"
"zygotene";"zygotène";"C2";"1";"CONCRETE"
"zygotic";"zygotique";"C2";"1";"ABSTRACT"
"zygotoid";"zygotoïde";"C2";"1";"CONCRETE"
"zymase";"zymase";"C2";"1";"CONCRETE"
"zymite";"zymite";"C2";"1";"CONCRETE"
"zymogen";"zymogène";"C2";"1";"CONCRETE"
"zymology";"zymologie";"C2";"1";"ABSTRACT"
"zymometer";"zymomètre";"C2";"1";"CONCRETE"
"zymosis";"zymose";"C2";"1";"ABSTRACT"
"zymotic";"zymotique";"C2";"1";"ABSTRACT"
"zymurgy";"zymurgie";"C2";"1";"ABSTRACT"
"zythum";"zythum";"C2";"1";"CONCRETE"
"zyzzyva";"zyzzyva";"C2";"1";"CONCRETE"
